,price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
272,0.3263157894736842,0.2515432098765432,3,1,1,1,1,1,0,0,2,0,0.5
273,0.3263157894736842,0.21604938271604937,4,1,2,1,0,0,0,0,2,0,1.0
274,0.3263157894736842,0.39814814814814814,4,1,2,1,0,0,0,0,0,0,0.5
275,0.32473684210526316,0.24888888888888888,2,1,1,1,0,1,0,0,0,0,1.0
276,0.3236842105263158,0.2716049382716049,2,1,1,1,0,0,0,0,1,0,0.5
277,0.3236842105263158,0.6395061728395062,2,1,1,1,0,0,0,0,1,1,0.5
278,0.3215789473684211,0.20987654320987653,3,1,2,1,0,1,0,0,2,1,0.5
279,0.32105263157894737,0.3925925925925926,2,1,1,1,0,0,0,0,0,0,1.0
280,0.32105263157894737,0.3925925925925926,2,1,2,1,0,0,0,0,0,0,0.0
281,0.32105263157894737,0.2777777777777778,2,1,1,1,0,0,0,1,2,0,1.0
282,0.32105263157894737,0.13425925925925927,3,1,2,0,1,1,0,1,0,0,0.0
283,0.32105263157894737,0.2691358024691358,4,1,2,1,0,0,0,0,0,0,1.0
284,0.32105263157894737,0.47962962962962963,2,1,1,1,0,0,0,0,1,0,1.0
285,0.31842105263157894,0.4104938271604938,3,1,2,1,1,0,0,0,0,0,0.5
286,0.31842105263157894,0.17203703703703704,3,1,1,1,0,1,0,0,0,1,1.0
287,0.3157894736842105,0.3395061728395062,3,1,2,1,0,0,0,1,0,0,0.0
288,0.3157894736842105,0.3111111111111111,3,1,2,1,0,1,0,1,0,0,0.0
289,0.3157894736842105,0.3611111111111111,2,1,1,1,1,1,0,0,2,0,0.5
290,0.3157894736842105,0.16111111111111112,4,3,2,0,0,0,0,0,0,0,0.5
291,0.3157894736842105,0.18228395061728395,3,1,2,1,0,1,0,1,0,0,0.0
292,0.3157894736842105,0.1695679012345679,4,2,2,0,0,0,0,0,0,0,0.5
293,0.3157894736842105,0.2722222222222222,2,1,1,0,0,0,0,0,1,0,0.0
294,0.3157894736842105,0.24691358024691357,4,2,2,0,0,0,0,0,0,0,0.5
295,0.3157894736842105,0.14351851851851852,3,1,2,0,0,0,0,0,0,0,0.5
296,0.3157894736842105,0.2839506172839506,3,2,2,1,0,0,0,1,1,0,0.5
297,0.3157894736842105,0.22469135802469137,3,2,2,1,0,1,0,0,0,0,0.0
298,0.3157894736842105,0.35802469135802467,3,1,1,1,0,0,1,0,2,0,0.5
299,0.3157894736842105,0.43209876543209874,3,1,1,1,0,0,0,0,3,0,1.0
300,0.3157894736842105,0.25179012345679014,3,1,3,1,0,0,0,0,0,0,0.5
301,0.3157894736842105,0.21728395061728395,3,1,2,1,0,0,0,0,0,1,0.5
302,0.3157894736842105,0.13240740740740742,3,1,3,1,0,0,0,0,1,1,0.0
303,0.3157894736842105,0.2777777777777778,3,1,1,1,0,1,0,0,0,0,1.0
304,0.31526315789473686,0.5092592592592593,3,1,1,1,0,1,0,0,3,0,0.5
305,0.31526315789473686,0.21296296296296297,3,1,2,1,0,0,0,0,1,0,0.5
306,0.3131578947368421,0.29876543209876544,3,1,2,1,0,0,0,0,1,0,0.5
307,0.3131578947368421,0.2518518518518518,3,1,2,1,0,0,0,0,2,0,0.5
308,0.3131578947368421,0.24975308641975308,3,1,2,1,0,1,0,0,1,0,0.5
309,0.3105263157894737,0.2859259259259259,4,1,2,1,0,0,0,1,0,0,0.5
310,0.3105263157894737,0.36944444444444446,3,1,1,1,0,1,0,0,0,0,0.5
311,0.31,0.37407407407407406,2,1,1,1,0,1,0,0,1,0,0.5
312,0.30815789473684213,0.2222222222222222,3,1,1,1,0,1,0,1,0,1,1.0
313,0.3078947368421053,0.2271604938271605,3,2,2,1,0,0,0,0,0,0,0.5
314,0.3078947368421053,0.24938271604938272,2,1,2,1,0,0,0,0,1,0,0.5
315,0.3078947368421053,0.345679012345679,2,1,1,1,0,0,0,1,0,0,0.5
316,0.30526315789473685,0.36419753086419754,4,2,2,0,0,1,0,0,1,0,0.0
317,0.30526315789473685,0.30814814814814817,3,2,2,1,0,0,0,0,2,0,0.0
318,0.30526315789473685,0.2679012345679012,3,1,1,1,0,0,0,0,0,0,0.5
319,0.30526315789473685,0.18518518518518517,4,1,3,1,0,1,0,1,2,0,0.5
320,0.30526315789473685,0.26666666666666666,3,1,2,1,0,0,0,0,2,1,1.0
321,0.3026315789473684,0.22407407407407406,3,2,2,1,0,0,1,0,2,0,0.5
322,0.3026315789473684,0.21358024691358024,3,2,1,1,0,1,0,1,1,0,1.0
323,0.3026315789473684,0.3333333333333333,3,1,1,1,0,0,0,0,3,0,0.5
324,0.3013157894736842,0.2777777777777778,3,1,2,0,0,1,0,1,0,0,0.5
325,0.3013157894736842,0.21358024691358024,4,1,2,1,0,0,0,1,0,0,0.5
326,0.3,0.25308641975308643,4,1,1,0,0,1,0,0,0,0,0.0
327,0.3,0.4,3,1,2,0,0,0,0,1,1,0,0.5
328,0.3,0.2777777777777778,3,2,2,0,0,1,0,1,0,0,0.5
329,0.3,0.24444444444444444,3,1,2,1,0,0,0,0,0,0,1.0
330,0.3,0.25,2,1,2,1,1,1,0,0,0,1,0.0
331,0.29473684210526313,0.44814814814814813,3,2,1,1,1,1,0,0,3,0,1.0
332,0.29473684210526313,0.3395061728395062,4,1,2,1,1,1,0,0,0,0,0.5
333,0.29473684210526313,0.18518518518518517,3,1,2,1,0,0,0,0,0,0,0.5
334,0.29473684210526313,0.20308641975308642,2,1,1,1,0,0,1,0,1,0,1.0
335,0.29473684210526313,0.23555555555555555,2,1,1,1,0,1,0,1,2,0,1.0
336,0.29473684210526313,0.49876543209876545,3,1,1,1,0,0,0,1,2,0,0.5
337,0.29473684210526313,0.13240740740740742,4,2,1,1,0,1,0,0,0,1,0.0
338,0.29210526315789476,0.23333333333333334,2,1,2,1,1,1,0,0,0,0,0.5
339,0.29210526315789476,0.1962962962962963,4,2,2,1,0,0,0,0,0,0,1.0
340,0.2894736842105263,0.3271604938271605,5,2,2,1,0,0,0,0,0,0,0.5
341,0.2894736842105263,0.1962962962962963,2,2,1,1,0,1,0,0,2,0,0.5
342,0.2894736842105263,0.4414814814814815,3,1,2,1,0,0,0,1,0,0,1.0
343,0.2894736842105263,0.2518518518518518,2,1,1,1,0,0,0,0,0,0,0.5
344,0.2894736842105263,0.23765432098765432,2,1,1,1,0,0,0,0,0,0,0.5
345,0.2894736842105263,0.12438271604938271,3,1,2,1,0,1,0,0,0,1,0.5
346,0.2894736842105263,0.134320987654321,2,1,2,1,1,0,0,0,0,1,0.5
347,0.28842105263157897,0.20679012345679013,3,1,2,1,0,0,0,0,0,0,0.0
348,0.2868421052631579,0.19444444444444445,2,2,1,0,0,1,0,0,0,0,0.5
349,0.28421052631578947,0.2975308641975309,3,1,2,1,0,0,0,0,0,0,0.5
350,0.28421052631578947,0.2111111111111111,2,1,2,1,0,0,1,0,1,0,0.5
351,0.28421052631578947,0.2222222222222222,2,1,1,1,0,0,0,0,0,0,0.5
352,0.28421052631578947,0.35987654320987655,2,1,1,1,0,0,0,0,2,0,0.0
353,0.28421052631578947,0.17629629629629628,3,1,3,1,0,0,0,0,0,1,1.0
354,0.28421052631578947,0.5185185185185185,2,1,1,1,0,0,0,0,1,0,1.0
355,0.2836842105263158,0.5092592592592593,3,1,1,1,0,0,0,0,2,0,1.0
356,0.2836842105263158,0.15555555555555556,5,2,1,0,0,1,0,1,1,0,1.0
357,0.2836842105263158,0.42777777777777776,4,1,2,0,0,0,0,0,1,0,1.0
358,0.28157894736842104,0.21481481481481482,2,1,1,1,0,0,0,0,0,1,0.5
359,0.2789473684210526,0.2222222222222222,3,1,1,1,0,0,0,0,1,0,0.0
360,0.2789473684210526,0.24938271604938272,2,1,1,1,0,0,0,0,0,0,0.5
361,0.2789473684210526,0.37160493827160496,3,1,1,1,0,0,0,0,0,0,0.5
362,0.2789473684210526,0.25,2,1,1,1,0,0,0,0,0,0,1.0
363,0.2789473684210526,0.22123456790123458,2,1,1,1,0,0,1,0,0,0,0.5
364,0.27842105263157896,0.1925925925925926,3,1,2,0,0,1,1,0,0,0,0.5
365,0.27842105263157896,0.33641975308641975,2,1,1,1,0,0,0,0,0,0,1.0
366,0.27631578947368424,0.22407407407407406,2,1,1,1,0,1,0,0,0,0,1.0
367,0.27631578947368424,0.22407407407407406,2,1,1,1,0,0,0,1,0,0,0.0
368,0.27631578947368424,0.34814814814814815,2,1,1,0,0,0,0,0,0,0,0.5
369,0.27631578947368424,0.2222222222222222,2,1,1,1,0,0,0,0,0,0,1.0
370,0.2736842105263158,0.2641975308641975,2,1,1,1,0,0,0,1,2,0,0.5
371,0.2736842105263158,0.22037037037037038,3,1,2,1,0,1,0,0,0,0,0.5
372,0.2736842105263158,0.1962962962962963,3,1,2,0,0,1,0,0,0,0,0.5
373,0.2736842105263158,0.18518518518518517,2,1,2,1,0,0,0,1,0,0,1.0
374,0.2736842105263158,0.21728395061728395,2,2,1,1,0,1,0,0,0,0,0.5
375,0.2736842105263158,0.36790123456790125,3,1,2,1,1,1,0,0,0,0,0.0
376,0.2736842105263158,0.25493827160493826,3,2,2,1,0,0,0,0,2,0,0.5
377,0.2736842105263158,0.17592592592592593,3,2,2,0,0,1,0,0,0,1,0.0
378,0.2736842105263158,0.1404320987654321,3,1,3,1,0,0,1,1,0,1,0.5
379,0.2731578947368421,0.21728395061728395,3,1,1,1,0,0,0,0,2,1,0.0
380,0.2710526315789474,0.2777777777777778,2,1,1,1,0,0,0,0,0,0,0.5
381,0.2710526315789474,0.24691358024691357,2,1,1,1,0,0,0,0,0,1,0.5
382,0.26842105263157895,0.19444444444444445,3,1,2,1,0,1,0,0,0,0,1.0
383,0.26842105263157895,0.2777777777777778,4,2,2,1,0,1,0,0,2,0,1.0
384,0.26842105263157895,0.2777777777777778,2,1,1,0,0,0,0,0,0,0,1.0
385,0.26842105263157895,0.22469135802469137,2,1,1,1,0,0,0,0,0,0,0.0
386,0.2657894736842105,0.23765432098765432,3,1,1,1,0,0,0,0,2,0,0.0
387,0.2631578947368421,0.2617283950617284,3,1,2,1,0,0,0,1,0,0,0.5
388,0.2631578947368421,0.22530864197530864,3,1,2,1,0,0,0,0,0,0,0.0
389,0.2631578947368421,0.2839506172839506,4,1,2,1,0,0,0,0,0,0,0.5
390,0.2631578947368421,0.13179012345679011,3,2,2,0,0,0,0,0,0,0,0.0
391,0.2631578947368421,0.1874074074074074,3,1,2,1,0,1,0,0,0,0,0.5
392,0.2631578947368421,0.2462962962962963,3,1,2,1,0,0,0,0,0,0,0.5
393,0.2631578947368421,0.4582716049382716,3,1,1,0,0,0,0,0,0,0,0.0
394,0.2631578947368421,0.21481481481481482,3,1,1,0,0,0,0,1,0,0,0.0
395,0.2631578947368421,0.2222222222222222,6,1,2,1,0,0,0,0,1,0,0.0
396,0.2631578947368421,0.22469135802469137,2,1,1,1,0,0,0,0,1,0,0.5
397,0.2631578947368421,0.36419753086419754,2,1,1,1,0,0,0,0,1,0,1.0
398,0.2631578947368421,0.1925925925925926,3,1,2,1,0,0,0,0,1,0,0.0
399,0.2631578947368421,0.4537037037037037,2,1,1,1,0,0,0,0,1,0,0.5
400,0.2631578947368421,0.21679012345679013,2,1,1,1,0,0,0,0,1,1,0.0
401,0.2631578947368421,0.5864197530864198,3,1,2,1,0,0,0,0,3,1,0.0
402,0.2631578947368421,0.362962962962963,2,1,1,1,0,0,0,0,0,0,0.0
403,0.2631578947368421,0.7990123456790124,3,1,1,1,0,0,0,0,0,0,0.0
404,0.26263157894736844,0.30246913580246915,3,1,2,0,0,0,0,0,0,0,0.0
405,0.26052631578947366,0.18888888888888888,3,1,1,1,0,0,0,0,0,0,0.0
406,0.26052631578947366,0.32839506172839505,2,1,1,1,0,0,0,0,1,1,0.0
407,0.26052631578947366,0.13240740740740742,3,1,3,1,0,0,0,0,0,1,1.0
408,0.2578947368421053,0.24691358024691357,2,1,1,1,0,0,0,0,0,0,0.0
409,0.2578947368421053,0.19660493827160494,2,1,1,1,0,0,0,0,2,0,0.0
410,0.2578947368421053,0.23765432098765432,3,1,1,1,0,0,0,0,0,0,0.0
411,0.2578947368421053,0.13240740740740742,3,1,3,1,0,0,0,0,0,1,1.0
412,0.2578947368421053,0.16111111111111112,3,1,2,1,0,1,0,0,0,1,0.0
413,0.2578947368421053,0.12037037037037036,3,2,2,1,0,1,0,0,0,1,0.0
414,0.2573684210526316,0.24938271604938272,2,1,1,1,0,0,0,0,0,0,0.0
415,0.25526315789473686,0.2953703703703704,3,1,2,1,1,1,0,1,1,0,1.0
416,0.25526315789473686,0.21296296296296297,3,1,1,1,0,1,0,0,2,0,0.0
417,0.25526315789473686,0.22469135802469137,2,1,1,1,0,0,0,0,0,0,1.0
418,0.25263157894736843,0.21604938271604937,4,1,2,1,0,0,0,1,2,0,0.0
419,0.25263157894736843,0.30617283950617286,4,1,3,0,0,0,0,0,0,0,0.5
420,0.25263157894736843,0.254320987654321,2,1,2,1,0,0,0,0,0,0,0.0
421,0.25263157894736843,0.2932098765432099,2,1,1,1,0,0,0,0,0,0,0.0
422,0.25263157894736843,0.22962962962962963,2,1,1,0,0,0,0,1,0,0,0.0
423,0.25263157894736843,0.23148148148148148,3,1,1,1,0,0,0,0,0,0,0.0
424,0.25263157894736843,0.19135802469135801,3,1,2,0,0,1,0,0,0,0,0.5
425,0.25263157894736843,0.19660493827160494,2,1,1,1,0,1,0,0,2,0,1.0
426,0.2521052631578947,0.16666666666666666,3,1,1,0,0,0,0,0,0,0,1.0
427,0.2505263157894737,0.13240740740740742,3,1,2,1,0,1,0,0,0,1,1.0
428,0.25,0.24938271604938272,2,1,1,1,0,0,0,0,1,0,0.0
429,0.25,0.29475308641975306,4,1,2,1,0,0,0,0,0,0,0.0
430,0.24736842105263157,0.15432098765432098,2,1,1,0,0,0,0,1,0,0,0.0
431,0.24736842105263157,0.1962962962962963,4,1,2,1,0,1,0,1,0,0,0.0
432,0.24736842105263157,0.37407407407407406,3,1,1,1,1,1,0,0,0,0,1.0
433,0.24736842105263157,0.21481481481481482,4,1,2,0,0,0,0,0,1,0,0.5
434,0.24736842105263157,0.23407407407407407,4,1,2,1,0,0,0,0,0,0,0.5
435,0.24736842105263157,0.24938271604938272,2,1,1,1,0,0,0,0,0,0,0.0
436,0.24736842105263157,0.13240740740740742,3,1,2,1,0,1,0,0,0,1,1.0
437,0.24736842105263157,0.362962962962963,3,1,1,1,0,0,0,0,1,0,0.0
438,0.24473684210526317,0.2777777777777778,2,1,1,0,0,0,0,0,0,0,0.5
439,0.24473684210526317,0.24259259259259258,2,1,1,0,0,0,0,0,0,0,0.0
440,0.2431578947368421,0.22469135802469137,4,1,2,1,0,1,0,0,0,0,0.0
441,0.24210526315789474,0.2697530864197531,3,1,2,1,0,0,0,0,0,0,0.0
442,0.24210526315789474,0.165679012345679,2,1,1,1,0,0,0,1,1,0,0.0
443,0.24210526315789474,0.26666666666666666,3,1,1,0,0,0,0,0,1,0,0.0
444,0.24210526315789474,0.1925925925925926,3,1,2,0,0,0,0,0,0,0,1.0
445,0.23684210526315788,0.21296296296296297,1,1,1,1,0,0,0,0,0,0,1.0
446,0.23684210526315788,0.24604938271604937,2,2,1,0,1,1,0,0,1,0,0.0
447,0.23684210526315788,0.21604938271604937,2,1,1,0,0,1,0,0,0,0,0.5
448,0.23684210526315788,0.25277777777777777,2,1,1,1,0,0,0,0,2,0,0.5
449,0.23684210526315788,0.10185185185185185,3,1,2,0,0,1,0,0,0,0,0.0
450,0.23684210526315788,0.21296296296296297,3,1,2,1,0,1,0,0,0,0,0.5
451,0.23684210526315788,0.4166666666666667,2,1,1,1,0,0,0,0,0,0,0.5
452,0.23684210526315788,0.5555555555555556,3,1,2,1,0,0,0,0,2,0,0.5
453,0.23684210526315788,0.18944444444444444,2,1,1,1,0,0,0,0,1,0,0.0
454,0.2363157894736842,0.2777777777777778,3,1,2,1,0,0,0,1,0,0,0.0
455,0.23526315789473684,0.3391975308641975,3,1,1,1,0,1,0,0,0,0,0.0
456,0.2345,0.14802469135802468,3,1,1,1,0,0,0,0,0,1,0.5
457,0.23421052631578948,0.18518518518518517,3,1,1,0,0,0,0,1,0,0,0.0
458,0.23421052631578948,0.23765432098765432,3,1,2,1,0,0,0,0,0,0,0.0
459,0.23421052631578948,0.21604938271604937,2,1,1,1,0,0,0,0,0,0,0.0
460,0.23210526315789473,0.5,2,1,1,1,0,0,0,0,1,0,0.0
461,0.23157894736842105,0.30617283950617286,2,1,1,1,0,1,0,1,0,0,0.0
462,0.23157894736842105,0.13333333333333333,3,1,2,0,0,1,0,0,0,0,0.5
463,0.23157894736842105,0.19074074074074074,2,1,1,1,1,1,0,0,0,0,0.0
464,0.23157894736842105,0.2777777777777778,2,1,2,1,0,0,1,0,1,0,0.5
465,0.22894736842105262,0.2345679012345679,2,1,1,1,0,0,0,0,0,0,0.0
466,0.22631578947368422,0.19074074074074074,3,1,2,0,0,0,0,0,0,0,0.5
467,0.22631578947368422,0.2,3,1,2,1,0,0,0,0,2,0,0.5
468,0.22631578947368422,0.175,2,1,1,1,0,0,0,0,0,0,0.5
469,0.22631578947368422,0.2839506172839506,2,1,1,1,0,0,0,0,0,0,1.0
470,0.22631578947368422,0.31333333333333335,3,1,1,0,0,0,0,0,0,0,0.0
471,0.22631578947368422,0.23148148148148148,3,1,2,1,0,0,0,0,0,0,0.0
472,0.22631578947368422,0.22407407407407406,4,1,2,1,0,0,0,0,3,0,0.5
473,0.22578947368421054,0.49691358024691357,2,1,1,1,0,0,0,0,0,0,0.0
474,0.2236842105263158,0.268641975308642,4,1,2,0,0,0,0,0,1,0,0.0
475,0.22263157894736843,0.18518518518518517,2,1,2,1,0,0,0,0,0,0,0.5
476,0.22105263157894736,0.3611111111111111,3,1,2,1,0,1,0,0,1,0,0.0
477,0.22105263157894736,0.30617283950617286,2,1,1,1,0,0,0,0,0,0,0.0
478,0.22105263157894736,0.2222222222222222,3,1,2,0,0,0,0,0,1,0,0.0
479,0.22105263157894736,0.22592592592592592,4,1,2,0,0,0,0,0,0,0,0.0
480,0.22105263157894736,0.21481481481481482,3,1,2,0,0,0,0,0,1,0,0.5
481,0.22105263157894736,0.16666666666666666,2,1,1,0,0,0,0,0,0,0,1.0
482,0.22105263157894736,0.19444444444444445,3,1,2,0,0,0,0,0,0,0,0.0
483,0.22105263157894736,0.4083333333333333,3,1,2,1,0,0,0,0,0,0,0.5
484,0.21578947368421053,0.18765432098765433,2,1,1,0,0,0,0,0,0,0,0.0
485,0.21578947368421053,0.22407407407407406,2,1,1,1,0,0,0,0,0,0,0.0
486,0.21578947368421053,0.37037037037037035,2,1,1,1,0,0,0,0,0,0,0.5
487,0.21578947368421053,0.3333333333333333,4,1,2,1,0,0,0,0,0,0,0.0
488,0.21447368421052632,0.32098765432098764,4,1,3,1,0,0,0,0,0,0,0.0
489,0.2131578947368421,0.2037037037037037,3,1,2,0,0,0,0,0,1,0,0.5
490,0.2131578947368421,0.26851851851851855,3,1,2,0,0,0,1,0,1,0,0.0
491,0.2131578947368421,0.16296296296296298,2,1,1,0,0,0,0,0,1,0,1.0
492,0.21052631578947367,0.16358024691358025,3,1,2,1,0,1,0,0,1,0,0.0
493,0.21052631578947367,0.24444444444444444,3,1,1,1,0,0,0,0,0,0,1.0
494,0.20526315789473684,0.41975308641975306,2,1,1,1,0,0,0,0,0,0,0.0
495,0.20526315789473684,0.24691358024691357,3,1,2,1,0,0,0,0,1,0,0.0
496,0.2026315789473684,0.24691358024691357,2,1,1,1,0,0,0,0,0,0,0.0
497,0.2,0.2428395061728395,2,1,1,1,0,0,0,0,0,0,0.0
498,0.2,0.12345679012345678,2,1,2,1,0,0,0,0,0,0,0.5
499,0.2,0.22407407407407406,3,3,2,0,1,0,0,0,0,0,0.0
500,0.2,0.1728395061728395,3,1,1,1,0,0,0,0,0,0,0.0
501,0.2,0.15,3,1,1,0,0,0,0,0,0,0,0.0
502,0.2,0.21481481481481482,2,1,1,1,0,0,0,0,1,0,0.5
503,0.2,0.24691358024691357,3,1,1,1,0,0,0,0,0,0,0.5
504,0.1994736842105263,0.19660493827160494,2,1,1,1,0,0,0,1,0,0,0.0
505,0.1994736842105263,0.24691358024691357,3,1,2,1,0,0,0,1,0,0,0.0
506,0.1957894736842105,0.17962962962962964,2,1,1,0,0,0,0,0,0,0,0.0
507,0.19473684210526315,0.2222222222222222,2,1,1,1,0,0,0,0,0,0,0.0
508,0.19473684210526315,0.2716049382716049,2,1,1,1,0,0,0,0,0,0,0.0
509,0.19473684210526315,0.2222222222222222,2,2,2,1,0,1,0,0,1,0,1.0
510,0.18947368421052632,0.17777777777777778,3,1,1,0,0,0,0,0,0,0,0.0
511,0.18947368421052632,0.1962962962962963,3,1,1,0,0,0,0,0,0,0,0.0
512,0.18947368421052632,0.18518518518518517,2,1,2,1,0,0,0,0,0,0,1.0
513,0.1868421052631579,0.2716049382716049,3,1,2,1,0,0,0,0,0,0,0.0
514,0.1868421052631579,0.18518518518518517,3,1,2,0,0,0,0,0,0,0,0.5
515,0.18421052631578946,0.19814814814814816,3,1,2,1,0,1,0,0,0,0,0.0
516,0.18421052631578946,0.2,2,1,1,0,1,0,0,0,1,0,0.0
517,0.18421052631578946,0.18518518518518517,2,1,1,1,0,0,0,0,1,0,0.0
518,0.18421052631578946,0.21604938271604937,2,1,1,1,1,0,0,0,0,0,0.0
519,0.18421052631578946,0.29876543209876544,2,1,2,1,0,0,0,0,0,0,0.0
520,0.18421052631578946,0.47530864197530864,2,1,1,1,0,0,0,0,0,0,0.0
521,0.18105263157894738,0.2243827160493827,2,1,1,0,0,0,0,0,0,0,0.0
522,0.17894736842105263,0.1527777777777778,3,1,2,1,0,0,0,0,0,0,1.0
523,0.17894736842105263,0.17203703703703704,4,2,2,1,0,0,0,0,0,0,1.0
524,0.17894736842105263,0.20148148148148148,2,1,1,1,0,0,0,0,0,0,0.0
525,0.1763157894736842,0.22469135802469137,2,1,1,1,0,0,0,0,0,0,0.0
526,0.1736842105263158,0.1962962962962963,2,1,1,1,0,0,0,0,0,0,0.0
527,0.17105263157894737,0.11333333333333333,2,1,1,0,0,1,0,0,0,0,0.5
528,0.17105263157894737,0.24506172839506174,1,1,1,0,0,0,0,0,0,0,0.0
529,0.17105263157894737,0.24506172839506174,3,1,2,1,0,1,0,0,0,0,0.0
530,0.16842105263157894,0.12037037037037036,3,1,1,0,0,0,1,0,0,0,0.0
531,0.16789473684210526,0.3271604938271605,3,1,1,0,0,0,0,1,0,1,0.0
532,0.16052631578947368,0.18518518518518517,2,1,1,0,0,0,0,0,0,0,0.0
533,0.15789473684210525,0.14814814814814814,3,1,2,1,0,0,0,0,0,0,0.0
534,0.15789473684210525,0.18518518518518517,4,1,2,1,0,0,0,0,0,0,0.0
535,0.15789473684210525,0.2074074074074074,2,1,1,1,0,0,0,0,1,0,0.0
536,0.14736842105263157,0.2111111111111111,5,1,2,0,0,0,0,0,0,0,0.0
537,0.14210526315789473,0.10493827160493827,3,1,2,1,0,0,0,0,0,0,0.0
538,0.14210526315789473,0.22524691358024693,2,1,1,1,0,0,0,0,0,0,0.0
539,0.1394736842105263,0.1845679012345679,2,1,1,0,0,0,0,0,1,0,0.0
540,0.1368421052631579,0.18518518518518517,2,1,1,1,0,1,0,0,2,0,0.0
541,0.13286842105263158,0.14814814814814814,3,1,1,0,0,0,0,0,0,0,0.5
542,0.13157894736842105,0.2234567901234568,2,1,1,1,0,0,0,0,0,0,0.0
543,0.13157894736842105,0.17962962962962964,3,1,1,0,0,0,0,0,0,0,1.0
544,0.13157894736842105,0.23765432098765432,3,1,2,1,0,0,0,0,0,0,0.0
